dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,hum,windspeed,cnt,humidity_group
2011-04-23,2,0,4,16,0,6,0,Clear,0.73,0.2836,426,Humid
2011-04-23,2,0,4,17,0,6,0,Clear,0.73,0.3284,383,Humid
2011-04-23,2,0,4,18,0,6,0,Clear,0.78,0.194,376,Humid
2011-04-23,2,0,4,19,0,6,0,Clear,0.83,0.2836,283,Very Humid
2011-04-23,2,0,4,20,0,6,0,Mist,0.88,0.2537,183,Very Humid
2011-04-23,2,0,4,21,0,6,0,Mist,0.83,0.2836,135,Very Humid
2011-04-23,2,0,4,22,0,6,0,Mist,0.78,0.2537,169,Humid
2011-04-23,2,0,4,23,0,6,0,Mist,0.88,0.1642,117,Very Humid
2011-04-24,2,0,4,0,0,0,0,Clear,0.83,0.2239,96,Very Humid
2011-04-24,2,0,4,1,0,0,0,Clear,0.88,0.194,54,Very Humid
2011-04-24,2,0,4,2,0,0,0,Clear,0.88,0.194,72,Very Humid
2011-04-24,2,0,4,3,0,0,0,Clear,0.94,0.0896,24,Very Humid
2011-04-24,2,0,4,4,0,0,0,Clear,0.94,0.0896,5,Very Humid
2011-04-24,2,0,4,5,0,0,0,Clear,0.94,0.0896,12,Very Humid
2011-04-24,2,0,4,6,0,0,0,Mist,1.0,0.0,13,Very Humid
2011-04-24,2,0,4,7,0,0,0,Mist,1.0,0.0,27,Very Humid
2011-04-24,2,0,4,8,0,0,0,Clear,0.94,0.2239,80,Very Humid
2011-04-24,2,0,4,9,0,0,0,Clear,0.88,0.2537,177,Very Humid
2011-04-24,2,0,4,10,0,0,0,Clear,0.78,0.1642,289,Humid
2011-04-24,2,0,4,11,0,0,0,Clear,0.65,0.1343,317,Humid
2011-04-24,2,0,4,12,0,0,0,Clear,0.65,0.2537,388,Humid
2011-04-24,2,0,4,13,0,0,0,Clear,0.58,0.2836,441,Normal
2011-04-24,2,0,4,14,0,0,0,Clear,0.54,0.3284,420,Normal
2011-04-24,2,0,4,15,0,0,0,Clear,0.61,0.2537,369,Humid
2011-04-24,2,0,4,16,0,0,0,Clear,0.48,0.3881,359,Normal
2011-04-24,2,0,4,17,0,0,0,Clear,0.65,0.2985,331,Humid
2011-04-24,2,0,4,18,0,0,0,Clear,0.69,0.1642,270,Humid
2011-04-24,2,0,4,19,0,0,0,Light snow,0.83,0.2836,194,Very Humid
2011-04-24,2,0,4,20,0,0,0,Light snow,0.83,0.2836,105,Very Humid
2011-04-24,2,0,4,21,0,0,0,Light snow,0.94,0.1642,61,Very Humid
2011-04-24,2,0,4,22,0,0,0,Light snow,1.0,0.1642,45,Very Humid
2011-04-24,2,0,4,23,0,0,0,Light snow,1.0,0.0896,42,Very Humid
2011-04-25,2,0,4,0,0,1,1,Light snow,1.0,0.0,12,Very Humid
2011-04-25,2,0,4,1,0,1,1,Clear,1.0,0.0896,10,Very Humid
2011-04-25,2,0,4,2,0,1,1,Clear,1.0,0.0896,10,Very Humid
2011-04-25,2,0,4,3,0,1,1,Mist,1.0,0.1045,10,Very Humid
2011-04-25,2,0,4,4,0,1,1,Mist,1.0,0.0,5,Very Humid
2011-04-25,2,0,4,5,0,1,1,Mist,1.0,0.0,17,Very Humid
2011-04-25,2,0,4,6,0,1,1,Mist,1.0,0.0,66,Very Humid
2011-04-25,2,0,4,7,0,1,1,Mist,1.0,0.0896,196,Very Humid
2011-04-25,2,0,4,8,0,1,1,Clear,0.88,0.1045,353,Very Humid
2011-04-25,2,0,4,9,0,1,1,Clear,0.83,0.1343,174,Very Humid
2011-04-25,2,0,4,10,0,1,1,Clear,0.73,0.2239,125,Humid
2011-04-25,2,0,4,11,0,1,1,Clear,0.73,0.2239,147,Humid
2011-04-25,2,0,4,12,0,1,1,Clear,0.74,0.2537,188,Humid
2011-04-25,2,0,4,13,0,1,1,Clear,0.65,0.2239,203,Humid
2011-04-25,2,0,4,14,0,1,1,Clear,0.54,0.2239,146,Normal
2011-04-25,2,0,4,15,0,1,1,Clear,0.51,0.2239,175,Normal
2011-04-25,2,0,4,16,0,1,1,Clear,0.54,0.3582,239,Normal
2011-04-25,2,0,4,17,0,1,1,Clear,0.54,0.2985,521,Normal
2011-04-25,2,0,4,18,0,1,1,Clear,0.57,0.3582,499,Normal
2011-04-25,2,0,4,19,0,1,1,Clear,0.57,0.3284,382,Normal
2011-04-25,2,0,4,20,0,1,1,Clear,0.61,0.2836,237,Humid
2011-04-25,2,0,4,21,0,1,1,Clear,0.69,0.2537,190,Humid
2011-04-25,2,0,4,22,0,1,1,Clear,0.73,0.2985,106,Humid
2011-04-25,2,0,4,23,0,1,1,Clear,0.78,0.2836,62,Humid
2011-04-26,2,0,4,0,0,2,1,Clear,0.69,0.2836,27,Humid
2011-04-26,2,0,4,1,0,2,1,Clear,0.73,0.2836,21,Humid
2011-04-26,2,0,4,2,0,2,1,Clear,0.83,0.3284,26,Very Humid
2011-04-26,2,0,4,3,0,2,1,Clear,0.88,0.2836,21,Very Humid
2011-04-26,2,0,4,4,0,2,1,Clear,0.83,0.2537,6,Very Humid
2011-04-26,2,0,4,5,0,2,1,Clear,0.88,0.2537,16,Very Humid
2011-04-26,2,0,4,6,0,2,1,Clear,0.88,0.2239,80,Very Humid
2011-04-26,2,0,4,7,0,2,1,Clear,0.83,0.2985,270,Very Humid
2011-04-26,2,0,4,8,0,2,1,Clear,0.83,0.2985,449,Very Humid
2011-04-26,2,0,4,9,0,2,1,Clear,0.73,0.3582,199,Humid
2011-04-26,2,0,4,10,0,2,1,Clear,0.69,0.3582,120,Humid
2011-04-26,2,0,4,11,0,2,1,Clear,0.65,0.3881,172,Humid
2011-04-26,2,0,4,12,0,2,1,Clear,0.61,0.4179,186,Humid
2011-04-26,2,0,4,13,0,2,1,Clear,0.51,0.4478,176,Normal
2011-04-26,2,0,4,14,0,2,1,Clear,0.58,0.3284,155,Normal
2011-04-26,2,0,4,15,0,2,1,Clear,0.61,0.3582,153,Humid
2011-04-26,2,0,4,16,0,2,1,Clear,0.58,0.3881,291,Normal
2011-04-26,2,0,4,17,0,2,1,Clear,0.61,0.3582,521,Humid
2011-04-26,2,0,4,18,0,2,1,Clear,0.65,0.4478,528,Humid
2011-04-26,2,0,4,19,0,2,1,Clear,0.73,0.4179,328,Humid
2011-04-26,2,0,4,20,0,2,1,Clear,0.73,0.3582,234,Humid
2011-04-26,2,0,4,21,0,2,1,Clear,0.78,0.2836,195,Humid
2011-04-26,2,0,4,22,0,2,1,Mist,0.83,0.194,148,Very Humid
2011-04-26,2,0,4,23,0,2,1,Mist,0.83,0.2239,78,Very Humid
2011-04-27,2,0,4,0,0,3,1,Clear,0.83,0.2239,27,Very Humid
2011-04-27,2,0,4,1,0,3,1,Clear,0.83,0.2537,17,Very Humid
2011-04-27,2,0,4,2,0,3,1,Clear,0.88,0.2537,5,Very Humid
2011-04-27,2,0,4,3,0,3,1,Mist,0.88,0.2836,7,Very Humid
2011-04-27,2,0,4,4,0,3,1,Clear,0.94,0.2239,6,Very Humid
2011-04-27,2,0,4,5,0,3,1,Mist,0.94,0.2537,17,Very Humid
2011-04-27,2,0,4,6,0,3,1,Clear,0.94,0.2537,84,Very Humid
2011-04-27,2,0,4,7,0,3,1,Mist,0.88,0.2836,246,Very Humid
2011-04-27,2,0,4,8,0,3,1,Mist,0.88,0.3284,444,Very Humid
2011-04-27,2,0,4,9,0,3,1,Mist,0.88,0.4179,181,Very Humid
2011-04-27,2,0,4,10,0,3,1,Mist,0.83,0.2836,92,Very Humid
2011-04-27,2,0,4,11,0,3,1,Mist,0.78,0.2836,156,Humid
2011-04-27,2,0,4,12,0,3,1,Clear,0.78,0.3284,173,Humid
2011-04-27,2,0,4,13,0,3,1,Clear,0.78,0.2985,150,Humid
2011-04-27,2,0,4,14,0,3,1,Clear,0.74,0.2836,148,Humid
2011-04-27,2,0,4,15,0,3,1,Clear,0.65,0.4925,138,Humid
2011-04-27,2,0,4,16,0,3,1,Clear,0.7,0.3881,218,Humid
2011-04-27,2,0,4,17,0,3,1,Light snow,0.83,0.3881,521,Very Humid
2011-04-27,2,0,4,18,0,3,1,Light snow,0.83,0.3881,412,Very Humid
2011-04-27,2,0,4,19,0,3,1,Clear,0.78,0.2836,260,Humid
2011-04-27,2,0,4,20,0,3,1,Clear,0.83,0.3284,218,Very Humid
2011-04-27,2,0,4,21,0,3,1,Clear,0.88,0.2836,145,Very Humid
2011-04-27,2,0,4,22,0,3,1,Mist,0.88,0.3284,129,Very Humid
2011-04-27,2,0,4,23,0,3,1,Mist,0.88,0.3582,78,Very Humid
2011-04-28,2,0,4,0,0,4,1,Clear,0.78,0.3582,54,Humid
2011-04-28,2,0,4,1,0,4,1,Mist,0.83,0.3881,20,Very Humid
2011-04-28,2,0,4,2,0,4,1,Mist,0.83,0.4478,21,Very Humid
2011-04-28,2,0,4,3,0,4,1,Mist,0.78,0.3881,3,Humid
2011-04-28,2,0,4,4,0,4,1,Mist,0.83,0.4179,9,Very Humid
2011-04-28,2,0,4,5,0,4,1,Mist,0.83,0.3881,13,Very Humid
2011-04-28,2,0,4,6,0,4,1,Mist,0.78,0.4627,86,Humid
2011-04-28,2,0,4,7,0,4,1,Mist,0.78,0.4478,215,Humid
2011-04-28,2,0,4,8,0,4,1,Mist,0.78,0.4478,398,Humid
2011-04-28,2,0,4,9,0,4,1,Light snow,0.88,0.3284,183,Very Humid
2011-04-28,2,0,4,10,0,4,1,Mist,0.88,0.2836,54,Very Humid
2011-04-28,2,0,4,11,0,4,1,Mist,0.83,0.2836,84,Very Humid
2011-04-28,2,0,4,12,0,4,1,Mist,0.78,0.2537,107,Humid
2011-04-28,2,0,4,13,0,4,1,Mist,0.83,0.2985,121,Very Humid
2011-04-28,2,0,4,14,0,4,1,Clear,0.83,0.2985,142,Very Humid
2011-04-28,2,0,4,15,0,4,1,Clear,0.69,0.3284,163,Humid
2011-04-28,2,0,4,16,0,4,1,Clear,0.78,0.2537,270,Humid
2011-04-28,2,0,4,17,0,4,1,Clear,0.47,0.3582,455,Normal
2011-04-28,2,0,4,18,0,4,1,Clear,0.47,0.3582,530,Normal
2011-04-28,2,0,4,19,0,4,1,Clear,0.43,0.2985,404,Normal
2011-04-28,2,0,4,20,0,4,1,Clear,0.43,0.2239,269,Normal
2011-04-28,2,0,4,21,0,4,1,Clear,0.46,0.1343,194,Normal
2011-04-28,2,0,4,22,0,4,1,Clear,0.45,0.1642,153,Normal
2011-04-28,2,0,4,23,0,4,1,Clear,0.39,0.0896,110,Dry
2011-04-29,2,0,4,0,0,5,1,Clear,0.39,0.2836,48,Dry
2011-04-29,2,0,4,1,0,5,1,Clear,0.45,0.0896,31,Normal
2011-04-29,2,0,4,2,0,5,1,Clear,0.63,0.1045,10,Humid
2011-04-29,2,0,4,3,0,5,1,Clear,0.59,0.0896,5,Normal
2011-04-29,2,0,4,4,0,5,1,Clear,0.51,0.1343,6,Normal
2011-04-29,2,0,4,5,0,5,1,Clear,0.47,0.1343,25,Normal
2011-04-29,2,0,4,6,0,5,1,Clear,0.45,0.2836,71,Normal
2011-04-29,2,0,4,7,0,5,1,Clear,0.42,0.194,240,Normal
2011-04-29,2,0,4,8,0,5,1,Clear,0.39,0.2985,421,Dry
2011-04-29,2,0,4,9,0,5,1,Clear,0.39,0.3284,230,Dry
2011-04-29,2,0,4,10,0,5,1,Clear,0.4,0.2836,156,Dry
2011-04-29,2,0,4,11,0,5,1,Clear,0.38,0.2239,157,Dry
2011-04-29,2,0,4,12,0,5,1,Clear,0.37,0.2836,223,Dry
2011-04-29,2,0,4,13,0,5,1,Clear,0.37,0.2985,308,Dry
2011-04-29,2,0,4,14,0,5,1,Clear,0.35,0.3284,248,Dry
2011-04-29,2,0,4,15,0,5,1,Mist,0.4,0.2985,252,Dry
2011-04-29,2,0,4,16,0,5,1,Mist,0.42,0.3582,299,Normal
2011-04-29,2,0,4,17,0,5,1,Mist,0.45,0.3881,508,Normal
2011-04-29,2,0,4,18,0,5,1,Clear,0.48,0.3582,439,Normal
2011-04-29,2,0,4,19,0,5,1,Clear,0.55,0.3284,270,Normal
2011-04-29,2,0,4,20,0,5,1,Clear,0.48,0.2239,194,Normal
2011-04-29,2,0,4,21,0,5,1,Clear,0.51,0.194,195,Normal
2011-04-29,2,0,4,22,0,5,1,Clear,0.58,0.1642,146,Normal
2011-04-29,2,0,4,23,0,5,1,Mist,0.54,0.0896,113,Normal
2011-04-30,2,0,4,0,0,6,0,Mist,0.54,0.2537,106,Normal
2011-04-30,2,0,4,1,0,6,0,Mist,0.54,0.1642,74,Normal
2011-04-30,2,0,4,2,0,6,0,Mist,0.54,0.2239,65,Normal
2011-04-30,2,0,4,3,0,6,0,Mist,0.54,0.194,17,Normal
2011-04-30,2,0,4,4,0,6,0,Mist,0.54,0.2239,7,Normal
2011-04-30,2,0,4,5,0,6,0,Clear,0.54,0.3881,7,Normal
2011-04-30,2,0,4,6,0,6,0,Clear,0.58,0.2836,21,Normal
2011-04-30,2,0,4,7,0,6,0,Clear,0.54,0.3881,48,Normal
2011-04-30,2,0,4,8,0,6,0,Clear,0.54,0.2985,91,Normal
2011-04-30,2,0,4,9,0,6,0,Clear,0.51,0.3582,156,Normal
2011-04-30,2,0,4,10,0,6,0,Clear,0.44,0.3881,279,Normal
2011-04-30,2,0,4,11,0,6,0,Clear,0.42,0.3582,321,Normal
2011-04-30,2,0,4,12,0,6,0,Clear,0.42,0.3881,416,Normal
2011-04-30,2,0,4,13,0,6,0,Clear,0.39,0.2985,455,Dry
2011-04-30,2,0,4,14,0,6,0,Clear,0.39,0.2239,452,Dry
2011-04-30,2,0,4,15,0,6,0,Clear,0.37,0.1343,499,Dry
2011-04-30,2,0,4,16,0,6,0,Clear,0.37,0.194,464,Dry
2011-04-30,2,0,4,17,0,6,0,Clear,0.43,0.1343,407,Normal
2011-04-30,2,0,4,18,0,6,0,Clear,0.43,0.1343,371,Normal
2011-04-30,2,0,4,19,0,6,0,Clear,0.43,0.1343,387,Normal
2011-04-30,2,0,4,20,0,6,0,Clear,0.62,0.1343,224,Humid
2011-04-30,2,0,4,21,0,6,0,Clear,0.62,0.1343,177,Humid
2011-04-30,2,0,4,22,0,6,0,Clear,0.67,0.1045,143,Humid
2011-04-30,2,0,4,23,0,6,0,Clear,0.67,0.1045,125,Humid
2011-05-01,2,0,5,0,0,0,0,Clear,0.67,0.0896,96,Humid
2011-05-01,2,0,5,1,0,0,0,Clear,0.69,0.1045,59,Humid
2011-05-01,2,0,5,2,0,0,0,Clear,0.77,0.1045,50,Humid
2011-05-01,2,0,5,3,0,0,0,Clear,0.82,0.1045,23,Very Humid
2011-05-01,2,0,5,4,0,0,0,Clear,0.76,0.1045,17,Humid
2011-05-01,2,0,5,5,0,0,0,Clear,0.82,0.0896,10,Very Humid
2011-05-01,2,0,5,6,0,0,0,Mist,0.82,0.0896,13,Very Humid
2011-05-01,2,0,5,7,0,0,0,Mist,0.77,0.0896,33,Humid
2011-05-01,2,0,5,8,0,0,0,Mist,0.77,0.1343,59,Humid
2011-05-01,2,0,5,9,0,0,0,Mist,0.72,0.1343,141,Humid
2011-05-01,2,0,5,10,0,0,0,Mist,0.63,0.194,264,Humid
2011-05-01,2,0,5,11,0,0,0,Clear,0.82,0.1045,250,Very Humid
2011-05-01,2,0,5,12,0,0,0,Mist,0.77,0.1045,281,Humid
2011-05-01,2,0,5,13,0,0,0,Mist,0.63,0.1642,332,Humid
2011-05-01,2,0,5,14,0,0,0,Mist,0.68,0.1045,238,Humid
2011-05-01,2,0,5,15,0,0,0,Mist,0.72,0.0,266,Humid
2011-05-01,2,0,5,16,0,0,0,Mist,0.72,0.194,214,Humid
2011-05-01,2,0,5,17,0,0,0,Mist,0.82,0.2537,196,Very Humid
2011-05-01,2,0,5,18,0,0,0,Mist,0.82,0.0896,159,Very Humid
2011-05-01,2,0,5,19,0,0,0,Mist,0.84,0.1045,178,Very Humid
2011-05-01,2,0,5,20,0,0,0,Mist,0.82,0.0,121,Very Humid
2011-05-01,2,0,5,21,0,0,0,Mist,0.82,0.0,105,Very Humid
2011-05-01,2,0,5,22,0,0,0,Mist,0.82,0.0,100,Very Humid
2011-05-01,2,0,5,23,0,0,0,Clear,0.77,0.194,146,Humid
2011-05-02,2,0,5,0,0,1,1,Clear,0.72,0.1343,177,Humid
2011-05-02,2,0,5,1,0,1,1,Clear,0.72,0.1343,114,Humid
2011-05-02,2,0,5,2,0,1,1,Mist,0.77,0.2239,35,Humid
2011-05-02,2,0,5,3,0,1,1,Clear,0.77,0.1343,16,Humid
2011-05-02,2,0,5,4,0,1,1,Clear,0.77,0.1642,17,Humid
2011-05-02,2,0,5,5,0,1,1,Mist,0.77,0.1343,20,Humid
2011-05-02,2,0,5,6,0,1,1,Clear,0.88,0.1045,62,Very Humid
2011-05-02,2,0,5,7,0,1,1,Mist,0.82,0.3284,209,Very Humid
2011-05-02,2,0,5,8,0,1,1,Mist,0.77,0.2239,371,Humid
2011-05-02,2,0,5,9,0,1,1,Mist,0.77,0.2836,172,Humid
2011-05-02,2,0,5,10,0,1,1,Mist,0.77,0.2239,108,Humid
2011-05-02,2,0,5,11,0,1,1,Clear,0.73,0.2985,130,Humid
2011-05-02,2,0,5,12,0,1,1,Clear,0.69,0.2239,187,Humid
2011-05-02,2,0,5,13,0,1,1,Mist,0.69,0.194,170,Humid
2011-05-02,2,0,5,14,0,1,1,Clear,0.69,0.2239,181,Humid
2011-05-02,2,0,5,15,0,1,1,Clear,0.61,0.194,155,Humid
2011-05-02,2,0,5,16,0,1,1,Clear,0.61,0.2239,269,Humid
2011-05-02,2,0,5,17,0,1,1,Clear,0.65,0.194,537,Humid
2011-05-02,2,0,5,18,0,1,1,Mist,0.65,0.194,518,Humid
2011-05-02,2,0,5,19,0,1,1,Mist,0.69,0.1343,314,Humid
2011-05-02,2,0,5,20,0,1,1,Mist,0.69,0.1343,218,Humid
2011-05-02,2,0,5,21,0,1,1,Mist,0.73,0.1045,232,Humid
2011-05-02,2,0,5,22,0,1,1,Mist,0.73,0.0,125,Humid
2011-05-02,2,0,5,23,0,1,1,Mist,0.83,0.194,64,Very Humid
2011-05-03,2,0,5,0,0,2,1,Mist,0.83,0.2239,16,Very Humid
2011-05-03,2,0,5,1,0,2,1,Mist,0.78,0.2537,14,Humid
2011-05-03,2,0,5,2,0,2,1,Mist,0.78,0.2537,5,Humid
2011-05-03,2,0,5,3,0,2,1,Clear,0.83,0.2836,2,Very Humid
2011-05-03,2,0,5,4,0,2,1,Clear,0.88,0.2239,4,Very Humid
2011-05-03,2,0,5,5,0,2,1,Clear,0.88,0.1343,14,Very Humid
2011-05-03,2,0,5,6,0,2,1,Mist,0.94,0.1642,109,Very Humid
2011-05-03,2,0,5,7,0,2,1,Mist,0.88,0.2239,265,Very Humid
2011-05-03,2,0,5,8,0,2,1,Mist,0.83,0.2836,459,Very Humid
2011-05-03,2,0,5,9,0,2,1,Mist,0.78,0.3582,186,Humid
2011-05-03,2,0,5,10,0,2,1,Mist,0.69,0.3582,127,Humid
2011-05-03,2,0,5,11,0,2,1,Mist,0.65,0.3284,140,Humid
2011-05-03,2,0,5,12,0,2,1,Mist,0.61,0.4925,217,Humid
2011-05-03,2,0,5,13,0,2,1,Mist,0.58,0.6119,194,Normal
2011-05-03,2,0,5,14,0,2,1,Mist,0.58,0.5224,158,Normal
2011-05-03,2,0,5,15,0,2,1,Mist,0.58,0.4478,154,Normal
2011-05-03,2,0,5,16,0,2,1,Clear,0.54,0.4627,271,Normal
2011-05-03,2,0,5,17,0,2,1,Clear,0.54,0.4627,517,Normal
2011-05-03,2,0,5,18,0,2,1,Clear,0.48,0.4179,544,Normal
2011-05-03,2,0,5,19,0,2,1,Clear,0.57,0.3582,365,Normal
2011-05-03,2,0,5,20,0,2,1,Clear,0.61,0.194,290,Humid
2011-05-03,2,0,5,21,0,2,1,Mist,0.61,0.4478,225,Humid
2011-05-03,2,0,5,22,0,2,1,Mist,0.6,0.3881,113,Normal
2011-05-03,2,0,5,23,0,2,1,Mist,0.68,0.3284,62,Humid
2011-05-04,2,0,5,0,0,3,1,Light snow,0.77,0.1642,27,Humid
2011-05-04,2,0,5,1,0,3,1,Light snow,0.82,0.2836,7,Very Humid
2011-05-04,2,0,5,2,0,3,1,Light snow,0.82,0.2836,4,Very Humid
2011-05-04,2,0,5,3,0,3,1,Light snow,0.88,0.5224,1,Very Humid
2011-05-04,2,0,5,4,0,3,1,Light snow,0.94,0.3284,3,Very Humid
2011-05-04,2,0,5,5,0,3,1,Light snow,0.87,0.3284,9,Very Humid
2011-05-04,2,0,5,6,0,3,1,Light snow,0.93,0.3881,21,Very Humid
2011-05-04,2,0,5,7,0,3,1,Light snow,0.93,0.3582,52,Very Humid
2011-05-04,2,0,5,8,0,3,1,Light snow,0.93,0.3881,79,Very Humid
2011-05-04,2,0,5,9,0,3,1,Light snow,0.93,0.3582,40,Very Humid
2011-05-04,2,0,5,10,0,3,1,Mist,0.93,0.2836,31,Very Humid
2011-05-04,2,0,5,11,0,3,1,Clear,0.82,0.3284,72,Very Humid
2011-05-04,2,0,5,12,0,3,1,Mist,0.62,0.3582,124,Humid
2011-05-04,2,0,5,13,0,3,1,Mist,0.59,0.4478,143,Normal
2011-05-04,2,0,5,14,0,3,1,Clear,0.51,0.3881,107,Normal
2011-05-04,2,0,5,15,0,3,1,Clear,0.51,0.4179,129,Normal
2011-05-04,2,0,5,16,0,3,1,Clear,0.45,0.4627,195,Normal
2011-05-04,2,0,5,17,0,3,1,Clear,0.71,0.2537,410,Humid
2011-05-04,2,0,5,18,0,3,1,Clear,0.67,0.2537,396,Humid
2011-05-04,2,0,5,19,0,3,1,Clear,0.58,0.3582,296,Normal
2011-05-04,2,0,5,20,0,3,1,Clear,0.62,0.3284,191,Humid
2011-05-04,2,0,5,21,0,3,1,Clear,0.62,0.1642,150,Humid
2011-05-04,2,0,5,22,0,3,1,Clear,0.62,0.2239,89,Humid
2011-05-04,2,0,5,23,0,3,1,Clear,0.62,0.2239,57,Humid
2011-05-05,2,0,5,0,0,4,1,Clear,0.66,0.194,27,Humid
2011-05-05,2,0,5,1,0,4,1,Clear,0.71,0.194,10,Humid
2011-05-05,2,0,5,2,0,4,1,Clear,0.66,0.2239,5,Humid
2011-05-05,2,0,5,3,0,4,1,Clear,0.66,0.2537,4,Humid
2011-05-05,2,0,5,4,0,4,1,Clear,0.66,0.2537,7,Humid
2011-05-05,2,0,5,5,0,4,1,Clear,0.66,0.2537,30,Humid
2011-05-05,2,0,5,6,0,4,1,Clear,0.66,0.2537,89,Humid
2011-05-05,2,0,5,7,0,4,1,Clear,0.58,0.2537,271,Normal
2011-05-05,2,0,5,8,0,4,1,Clear,0.5,0.2537,440,Normal
2011-05-05,2,0,5,9,0,4,1,Clear,0.44,0.2836,184,Normal
2011-05-05,2,0,5,10,0,4,1,Clear,0.39,0.2836,128,Dry
2011-05-05,2,0,5,11,0,4,1,Clear,0.36,0.4478,148,Dry
2011-05-05,2,0,5,12,0,4,1,Clear,0.34,0.3582,196,Dry
2011-05-05,2,0,5,13,0,4,1,Clear,0.3,0.5821,192,Dry
2011-05-05,2,0,5,14,0,4,1,Clear,0.28,0.4478,154,Dry
2011-05-05,2,0,5,15,0,4,1,Clear,0.26,0.4925,147,Dry
2011-05-05,2,0,5,16,0,4,1,Clear,0.24,0.4179,269,Dry
2011-05-05,2,0,5,17,0,4,1,Clear,0.26,0.3881,533,Dry
2011-05-05,2,0,5,18,0,4,1,Clear,0.26,0.2836,520,Dry
2011-05-05,2,0,5,19,0,4,1,Clear,0.28,0.2239,361,Dry
2011-05-05,2,0,5,20,0,4,1,Clear,0.34,0.1642,258,Dry
2011-05-05,2,0,5,21,0,4,1,Clear,0.36,0.194,180,Dry
2011-05-05,2,0,5,22,0,4,1,Clear,0.39,0.194,165,Dry
2011-05-05,2,0,5,23,0,4,1,Clear,0.41,0.194,115,Normal
2011-05-06,2,0,5,0,0,5,1,Clear,0.44,0.1642,56,Normal
2011-05-06,2,0,5,1,0,5,1,Clear,0.62,0.1642,32,Humid
2011-05-06,2,0,5,2,0,5,1,Clear,0.62,0.1045,16,Humid
2011-05-06,2,0,5,3,0,5,1,Clear,0.71,0.1045,9,Humid
2011-05-06,2,0,5,4,0,5,1,Clear,0.71,0.1045,1,Humid
2011-05-06,2,0,5,5,0,5,1,Clear,0.81,0.1045,16,Very Humid
2011-05-06,2,0,5,6,0,5,1,Clear,0.81,0.0896,82,Very Humid
2011-05-06,2,0,5,7,0,5,1,Clear,0.82,0.0,222,Very Humid
2011-05-06,2,0,5,8,0,5,1,Clear,0.77,0.2537,450,Humid
2011-05-06,2,0,5,9,0,5,1,Clear,0.67,0.2836,188,Humid
2011-05-06,2,0,5,10,0,5,1,Mist,0.49,0.3284,127,Normal
2011-05-06,2,0,5,11,0,5,1,Mist,0.49,0.3284,165,Normal
2011-05-06,2,0,5,12,0,5,1,Clear,0.49,0.3582,246,Normal
2011-05-06,2,0,5,13,0,5,1,Clear,0.4,0.3284,253,Dry
2011-05-06,2,0,5,14,0,5,1,Clear,0.4,0.4478,213,Dry
2011-05-06,2,0,5,15,0,5,1,Clear,0.38,0.3881,260,Dry
2011-05-06,2,0,5,16,0,5,1,Clear,0.4,0.2537,344,Dry
2011-05-06,2,0,5,17,0,5,1,Clear,0.4,0.3582,553,Dry
2011-05-06,2,0,5,18,0,5,1,Light snow,0.52,0.3582,470,Normal
2011-05-06,2,0,5,19,0,5,1,Light snow,0.52,0.3582,292,Normal
2011-05-06,2,0,5,20,0,5,1,Clear,0.48,0.1045,190,Normal
2011-05-06,2,0,5,21,0,5,1,Clear,0.67,0.1343,152,Humid
2011-05-06,2,0,5,22,0,5,1,Clear,0.72,0.2239,151,Humid
2011-05-06,2,0,5,23,0,5,1,Clear,0.82,0.1343,120,Very Humid
2011-05-07,2,0,5,0,0,6,0,Clear,0.82,0.1343,86,Very Humid
2011-05-07,2,0,5,1,0,6,0,Clear,0.82,0.1045,58,Very Humid
2011-05-07,2,0,5,2,0,6,0,Clear,0.82,0.0896,52,Very Humid
2011-05-07,2,0,5,3,0,6,0,Clear,0.77,0.0896,18,Humid
2011-05-07,2,0,5,4,0,6,0,Clear,0.82,0.1045,5,Very Humid
2011-05-07,2,0,5,5,0,6,0,Clear,0.59,0.1343,7,Normal
2011-05-07,2,0,5,6,0,6,0,Clear,0.77,0.0896,13,Humid
2011-05-07,2,0,5,7,0,6,0,Clear,0.59,0.0,40,Normal
2011-05-07,2,0,5,8,0,6,0,Clear,0.52,0.194,115,Normal
2011-05-07,2,0,5,9,0,6,0,Clear,0.49,0.2836,218,Normal
2011-05-07,2,0,5,10,0,6,0,Clear,0.49,0.2985,298,Normal
2011-05-07,2,0,5,11,0,6,0,Clear,0.43,0.0,347,Normal
2011-05-07,2,0,5,12,0,6,0,Clear,0.4,0.194,373,Dry
2011-05-07,2,0,5,13,0,6,0,Clear,0.35,0.2836,436,Dry
2011-05-07,2,0,5,14,0,6,0,Light snow,0.35,0.1642,378,Dry
2011-05-07,2,0,5,15,0,6,0,Clear,0.38,0.2537,378,Dry
2011-05-07,2,0,5,16,0,6,0,Clear,0.38,0.194,342,Dry
2011-05-07,2,0,5,17,0,6,0,Clear,0.4,0.2239,354,Dry
2011-05-07,2,0,5,18,0,6,0,Clear,0.37,0.1642,289,Dry
2011-05-07,2,0,5,19,0,6,0,Clear,0.43,0.194,267,Normal
2011-05-07,2,0,5,20,0,6,0,Clear,0.43,0.1343,219,Normal
2011-05-07,2,0,5,21,0,6,0,Clear,0.49,0.2239,182,Normal
2011-05-07,2,0,5,22,0,6,0,Clear,0.49,0.194,120,Normal
2011-05-07,2,0,5,23,0,6,0,Clear,0.59,0.1045,119,Normal
